Session_ID,Account_ID,Customer_ID,Date,Device_Type,Feature_Used,Time_Spent,Transactions_Completed
SES0104372,ACC205400309,205400309,5/19/2024,Android,Bill Payment,0:05:00,1
SES0130177,ACC205403164,205403164,5/19/2024,iOS,Balance Inquiry,0:09:17,0
SES0143081,ACC205402939,205402939,5/19/2024,Web,Balance Inquiry,0:10:34,0
SES0119695,ACC205400230,205400230,5/19/2024,Web,Balance Inquiry,0:03:11,0
SES0114248,ACC205402176,205402176,5/19/2024,Web,Bill Payment,0:06:30,1
SES0129472,ACC205402240,205402240,5/20/2024,Web,Balance Inquiry,0:08:14,0
SES0133160,ACC205403331,205403331,5/20/2024,Android,Balance Inquiry,0:06:17,0
SES0108735,ACC205403917,205403917,5/20/2024,Android,Bill Payment,0:01:18,1
SES0148996,ACC205404097,205404097,5/20/2024,Android,Bill Payment,0:05:53,1
SES0107182,ACC205401170,205401170,5/20/2024,Android,Fund Transfer,0:04:33,1
SES0138896,ACC205401551,205401551,5/20/2024,Android,Bill Payment,0:14:59,1
SES0117773,ACC205400828,205400828,5/20/2024,Android,Balance Inquiry,0:03:44,0
SES0110999,ACC205401234,205401234,5/20/2024,Android,Balance Inquiry,0:14:26,0
SES0114448,ACC205403352,205403352,5/20/2024,Android,Balance Inquiry,0:02:29,0
SES0133791,ACC205403152,205403152,5/20/2024,Android,Balance Inquiry,0:03:47,0
SES0146776,ACC205401036,205401036,5/20/2024,Android,Fund Transfer,0:08:55,2
SES0107410,ACC205403450,205403450,5/20/2024,Android,Balance Inquiry,0:11:41,0
SES0143765,ACC205400796,205400796,5/20/2024,Android,Balance Inquiry,0:08:41,0
SES0144041,ACC205403401,205403401,5/20/2024,Android,Bill Payment,0:10:59,1
SES0144429,ACC205403765,205403765,5/20/2024,Android,Balance Inquiry,0:07:13,0
SES0118895,ACC205400760,205400760,5/20/2024,Android,Balance Inquiry,0:06:15,0
SES0139854,ACC205400909,205400909,5/20/2024,Android,Balance Inquiry,0:04:25,0
SES0132092,ACC205402784,205402784,5/20/2024,Web,Bill Payment,0:05:18,5
SES0112932,ACC205400841,205400841,5/20/2024,Android,Balance Inquiry,0:09:44,0
SES0127889,ACC205401967,205401967,5/20/2024,Web,Balance Inquiry,0:03:02,0
SES0105565,ACC205402732,205402732,5/20/2024,Web,Fund Transfer,0:07:09,3
SES0103885,ACC205400622,205400622,5/20/2024,iOS,Balance Inquiry,0:01:48,0
SES0108296,ACC205400955,205400955,5/20/2024,Android,Balance Inquiry,0:08:25,0
SES0131467,ACC205400318,205400318,5/20/2024,iOS,Balance Inquiry,0:07:17,0
SES0116275,ACC205400282,205400282,5/20/2024,iOS,Fund Transfer,0:03:50,1
SES0103727,ACC205403305,205403305,5/20/2024,Web,Bill Payment,0:10:07,1
SES0119299,ACC205402760,205402760,5/20/2024,iOS,Bill Payment,0:07:51,2
SES0127076,ACC205404250,205404250,5/20/2024,Android,Bill Payment,0:10:33,1
SES0105850,ACC205400938,205400938,5/20/2024,Web,Balance Inquiry,0:09:44,0
SES0130798,ACC205402554,205402554,5/20/2024,Android,Balance Inquiry,0:08:55,0
SES0124344,ACC205402658,205402658,5/20/2024,Android,Bill Payment,0:09:00,3
SES0124262,ACC205402495,205402495,5/20/2024,Android,Fund Transfer,0:03:17,4
SES0137052,ACC205400477,205400477,5/20/2024,Web,Balance Inquiry,0:13:17,0
SES0139649,ACC205402088,205402088,5/20/2024,Android,Bill Payment,0:13:35,2
SES0122748,ACC205402530,205402530,5/20/2024,iOS,Balance Inquiry,0:06:44,0
SES0146917,ACC205404088,205404088,5/20/2024,Web,Bill Payment,0:01:52,5
SES0122217,ACC205403190,205403190,5/20/2024,Android,Fund Transfer,0:14:42,1
SES0127265,ACC205400017,205400017,5/20/2024,Android,Fund Transfer,0:00:40,1
SES0106337,ACC205401095,205401095,5/20/2024,Android,Bill Payment,0:12:15,1
SES0130666,ACC205403462,205403462,5/20/2024,iOS,Balance Inquiry,0:14:44,0
SES0146095,ACC205403706,205403706,5/20/2024,iOS,Bill Payment,0:01:02,1
SES0121361,ACC205403518,205403518,5/20/2024,iOS,Bill Payment,0:05:06,1
SES0118431,ACC205400747,205400747,5/20/2024,Android,Balance Inquiry,0:11:28,0
SES0103995,ACC205403689,205403689,5/20/2024,Web,Balance Inquiry,0:06:27,0
SES0136815,ACC205403307,205403307,5/20/2024,Android,Bill Payment,0:07:51,1
SES0114844,ACC205402573,205402573,5/20/2024,Android,Balance Inquiry,0:09:22,0
SES0123070,ACC205403100,205403100,5/20/2024,Android,Bill Payment,0:13:43,1
SES0118757,ACC205402454,205402454,5/20/2024,Android,Fund Transfer,0:11:19,1
SES0142732,ACC205402730,205402730,5/21/2024,Web,Balance Inquiry,0:11:44,0
SES0110232,ACC205400541,205400541,5/21/2024,Web,Balance Inquiry,0:01:18,0
SES0124055,ACC205400581,205400581,5/21/2024,Android,Fund Transfer,0:02:04,5
SES0124606,ACC205401364,205401364,5/21/2024,Android,Balance Inquiry,0:09:49,0
SES0144428,ACC205404011,205404011,5/21/2024,Web,Balance Inquiry,0:09:02,0
SES0112769,ACC205401292,205401292,5/21/2024,iOS,Bill Payment,0:10:33,2
SES0129125,ACC205400857,205400857,5/21/2024,Android,Bill Payment,0:14:04,2
SES0147883,ACC205401884,205401884,5/21/2024,Android,Balance Inquiry,0:11:58,0
SES0105893,ACC205400139,205400139,5/21/2024,iOS,Fund Transfer,0:01:41,1
SES0134171,ACC205403083,205403083,5/21/2024,Web,Bill Payment,0:01:57,1
SES0107766,ACC205403883,205403883,5/21/2024,Android,Balance Inquiry,0:04:27,0
SES0128717,ACC205401193,205401193,5/21/2024,Android,Fund Transfer,0:12:51,3
SES0132431,ACC205403296,205403296,5/21/2024,Android,Balance Inquiry,0:11:56,0
SES0145396,ACC205402114,205402114,5/21/2024,Android,Balance Inquiry,0:04:41,0
SES0148586,ACC205400851,205400851,5/21/2024,Android,Bill Payment,0:14:51,1
SES0134124,ACC205403293,205403293,5/21/2024,Android,Balance Inquiry,0:08:52,0
SES0133500,ACC205404031,205404031,5/21/2024,Android,Bill Payment,0:03:30,2
SES0149555,ACC205402108,205402108,5/21/2024,Web,Bill Payment,0:08:43,1
SES0118720,ACC205400578,205400578,5/21/2024,Android,Bill Payment,0:02:10,2
SES0113185,ACC205403918,205403918,5/21/2024,Android,Balance Inquiry,0:09:37,0
SES0123257,ACC205402698,205402698,5/21/2024,Android,Balance Inquiry,0:02:14,0
SES0147536,ACC205401756,205401756,5/21/2024,Android,Balance Inquiry,0:09:42,0
SES0149927,ACC205402781,205402781,5/21/2024,Android,Fund Transfer,0:11:26,1
SES0127628,ACC205403677,205403677,5/21/2024,Android,Balance Inquiry,0:09:32,0
SES0124018,ACC205400429,205400429,5/21/2024,iOS,Fund Transfer,0:05:01,1
SES0131057,ACC205402586,205402586,5/21/2024,iOS,Bill Payment,0:14:12,3
SES0147820,ACC205404059,205404059,5/21/2024,Android,Fund Transfer,0:12:29,2
SES0117615,ACC205401048,205401048,5/21/2024,Web,Bill Payment,0:08:08,1
SES0118685,ACC205402438,205402438,5/21/2024,Android,Balance Inquiry,0:12:53,0
SES0134782,ACC205400050,205400050,5/21/2024,iOS,Balance Inquiry,0:06:33,0
SES0120338,ACC205401582,205401582,5/21/2024,Android,Balance Inquiry,0:09:32,0
SES0128024,ACC205402395,205402395,5/21/2024,Android,Balance Inquiry,0:13:31,0
SES0104270,ACC205403749,205403749,5/21/2024,Android,Balance Inquiry,0:11:19,0
SES0120895,ACC205403807,205403807,5/21/2024,Web,Balance Inquiry,0:05:28,0
SES0129432,ACC205401423,205401423,5/21/2024,Android,Bill Payment,0:09:39,3
SES0101548,ACC205402227,205402227,5/21/2024,Android,Balance Inquiry,0:05:06,0
SES0135115,ACC205401745,205401745,5/21/2024,iOS,Balance Inquiry,0:14:21,0
SES0109613,ACC205401485,205401485,5/21/2024,Android,Balance Inquiry,0:00:49,0
SES0136862,ACC205401593,205401593,5/21/2024,Web,Balance Inquiry,0:04:18,0
SES0125796,ACC205400318,205400318,5/21/2024,Android,Balance Inquiry,0:06:10,0
SES0118263,ACC205400980,205400980,5/21/2024,Web,Balance Inquiry,0:14:54,0
SES0122102,ACC205400046,205400046,5/21/2024,Android,Bill Payment,0:08:31,1
SES0111895,ACC205402490,205402490,5/21/2024,Android,Balance Inquiry,0:14:38,0
SES0132621,ACC205402656,205402656,5/21/2024,Web,Balance Inquiry,0:07:22,0
SES0110593,ACC205403817,205403817,5/21/2024,Web,Balance Inquiry,0:02:37,0
SES0110848,ACC205403345,205403345,5/21/2024,Web,Balance Inquiry,0:05:46,0
SES0132573,ACC205402808,205402808,5/21/2024,Android,Balance Inquiry,0:06:49,0
SES0129834,ACC205403781,205403781,5/21/2024,Android,Balance Inquiry,0:02:47,0
SES0120767,ACC205401033,205401033,5/21/2024,Android,Balance Inquiry,0:06:01,0
SES0144271,ACC205400889,205400889,5/21/2024,Android,Bill Payment,0:04:34,2
SES0143111,ACC205403088,205403088,5/21/2024,iOS,Balance Inquiry,0:12:31,0
SES0146053,ACC205402782,205402782,5/21/2024,Android,Fund Transfer,0:05:50,4
SES0104699,ACC205400749,205400749,5/21/2024,Web,Balance Inquiry,0:12:06,0
SES0143006,ACC205404242,205404242,5/21/2024,iOS,Balance Inquiry,0:05:02,0
SES0101316,ACC205402983,205402983,5/21/2024,Android,Bill Payment,0:06:09,1
SES0111936,ACC205400271,205400271,5/21/2024,Android,Balance Inquiry,0:08:15,0
SES0149057,ACC205402006,205402006,5/22/2024,Android,Balance Inquiry,0:01:40,0
SES0117685,ACC205402480,205402480,5/22/2024,Web,Balance Inquiry,0:09:37,0
SES0141777,ACC205402545,205402545,5/22/2024,Android,Balance Inquiry,0:10:22,0
SES0133803,ACC205402729,205402729,5/22/2024,Android,Fund Transfer,0:02:32,3
SES0105395,ACC205402172,205402172,5/22/2024,Android,Bill Payment,0:12:27,2
SES0141617,ACC205400787,205400787,5/22/2024,iOS,Fund Transfer,0:07:56,1
SES0104171,ACC205400494,205400494,5/22/2024,iOS,Balance Inquiry,0:14:52,0
SES0116189,ACC205402237,205402237,5/22/2024,Android,Balance Inquiry,0:01:37,0
SES0111749,ACC205401044,205401044,5/22/2024,Android,Balance Inquiry,0:06:02,0
SES0123481,ACC205402708,205402708,5/22/2024,Web,Fund Transfer,0:14:24,4
SES0115607,ACC205401482,205401482,5/22/2024,Android,Bill Payment,0:03:16,1
SES0111319,ACC205400255,205400255,5/22/2024,iOS,Balance Inquiry,0:05:41,0
SES0141468,ACC205400808,205400808,5/22/2024,Android,Balance Inquiry,0:14:30,0
SES0135244,ACC205402171,205402171,5/22/2024,Web,Fund Transfer,0:10:47,2
SES0143107,ACC205400660,205400660,5/22/2024,Web,Balance Inquiry,0:05:02,0
SES0105040,ACC205401894,205401894,5/22/2024,Android,Fund Transfer,0:06:12,1
SES0113991,ACC205401560,205401560,5/22/2024,Android,Bill Payment,0:10:43,1
SES0117544,ACC205403387,205403387,5/22/2024,Android,Bill Payment,0:11:44,1
SES0148561,ACC205402413,205402413,5/22/2024,Android,Bill Payment,0:12:01,1
SES0138854,ACC205400498,205400498,5/22/2024,Android,Balance Inquiry,0:11:22,0
SES0130340,ACC205403637,205403637,5/22/2024,Android,Balance Inquiry,0:01:23,0
SES0147000,ACC205403425,205403425,5/22/2024,iOS,Fund Transfer,0:12:21,2
SES0144523,ACC205401982,205401982,5/22/2024,Android,Bill Payment,0:11:06,2
SES0104418,ACC205400305,205400305,5/22/2024,Android,Bill Payment,0:08:43,2
SES0118557,ACC205402420,205402420,5/22/2024,Android,Balance Inquiry,0:03:51,0
SES0122673,ACC205402222,205402222,5/22/2024,Web,Fund Transfer,0:11:46,2
SES0140636,ACC205402476,205402476,5/22/2024,Android,Balance Inquiry,0:12:43,0
SES0142411,ACC205402894,205402894,5/22/2024,Android,Fund Transfer,0:03:24,1
SES0136612,ACC205401173,205401173,5/22/2024,Web,Bill Payment,0:05:09,1
SES0127484,ACC205401850,205401850,5/22/2024,iOS,Balance Inquiry,0:05:49,0
SES0113077,ACC205403939,205403939,5/22/2024,Web,Fund Transfer,0:12:40,2
SES0149214,ACC205402770,205402770,5/22/2024,Web,Bill Payment,0:13:16,1
SES0141277,ACC205403175,205403175,5/22/2024,Web,Fund Transfer,0:09:16,2
SES0121102,ACC205400926,205400926,5/22/2024,Android,Balance Inquiry,0:04:15,0
SES0140994,ACC205401298,205401298,5/22/2024,Web,Balance Inquiry,0:06:26,0
SES0130964,ACC205400317,205400317,5/22/2024,Android,Balance Inquiry,0:08:48,0
SES0102863,ACC205401413,205401413,5/22/2024,Android,Balance Inquiry,0:07:02,0
SES0135698,ACC205404247,205404247,5/22/2024,Android,Balance Inquiry,0:12:55,0
SES0149601,ACC205400575,205400575,5/22/2024,Android,Bill Payment,0:01:37,2
SES0129595,ACC205400908,205400908,5/22/2024,Web,Bill Payment,0:14:10,1
SES0121425,ACC205404068,205404068,5/22/2024,Android,Balance Inquiry,0:02:40,0
SES0107731,ACC205402556,205402556,5/22/2024,Android,Balance Inquiry,0:10:22,0
SES0109435,ACC205402056,205402056,5/22/2024,Android,Fund Transfer,0:08:20,1
SES0105364,ACC205404153,205404153,5/22/2024,Android,Fund Transfer,0:01:55,1
SES0124720,ACC205401388,205401388,5/22/2024,Web,Balance Inquiry,0:07:42,0
SES0109376,ACC205400451,205400451,5/23/2024,Android,Bill Payment,0:13:36,2
SES0111407,ACC205400790,205400790,5/23/2024,iOS,Fund Transfer,0:04:07,1
SES0140719,ACC205400612,205400612,5/23/2024,iOS,Bill Payment,0:07:48,1
SES0112485,ACC205402994,205402994,5/23/2024,iOS,Balance Inquiry,0:02:12,0
SES0109456,ACC205403329,205403329,5/23/2024,Android,Balance Inquiry,0:06:22,0
SES0126094,ACC205402450,205402450,5/23/2024,iOS,Bill Payment,0:08:30,3
SES0148378,ACC205400525,205400525,5/23/2024,iOS,Bill Payment,0:01:19,5
SES0140166,ACC205400888,205400888,5/23/2024,Android,Balance Inquiry,0:08:23,0
SES0106462,ACC205404692,205404692,5/23/2024,Web,Balance Inquiry,0:03:35,0
SES0115627,ACC205403471,205403471,5/23/2024,Android,Balance Inquiry,0:11:52,0
SES0110787,ACC205403972,205403972,5/23/2024,Android,Fund Transfer,0:00:53,1
SES0148423,ACC205404859,205404859,5/23/2024,Android,Balance Inquiry,0:11:38,0
SES0133040,ACC205402658,205402658,5/23/2024,Android,Balance Inquiry,0:10:40,0
SES0123570,ACC205403754,205403754,5/23/2024,Web,Balance Inquiry,0:06:07,0
SES0110702,ACC205400917,205400917,5/23/2024,Android,Balance Inquiry,0:14:46,0
SES0145240,ACC205403976,205403976,5/23/2024,Android,Balance Inquiry,0:10:27,0
SES0139874,ACC205400590,205400590,5/23/2024,Android,Balance Inquiry,0:10:17,0
SES0134633,ACC205404035,205404035,5/23/2024,Web,Bill Payment,0:12:07,1
SES0116292,ACC205403720,205403720,5/23/2024,Web,Balance Inquiry,0:11:55,0
SES0116600,ACC205402567,205402567,5/23/2024,Android,Balance Inquiry,0:01:20,0
SES0128618,ACC205403705,205403705,5/23/2024,Web,Balance Inquiry,0:11:15,0
SES0119269,ACC205400831,205400831,5/23/2024,Android,Bill Payment,0:14:36,2
SES0115396,ACC205401846,205401846,5/23/2024,Android,Fund Transfer,0:12:41,3
SES0140594,ACC205403479,205403479,5/23/2024,iOS,Balance Inquiry,0:04:15,0
SES0129067,ACC205403000,205403000,5/23/2024,Android,Balance Inquiry,0:10:23,0
SES0140338,ACC205402270,205402270,5/23/2024,Android,Bill Payment,0:13:32,1
SES0128881,ACC205402299,205402299,5/23/2024,Web,Balance Inquiry,0:10:42,0
SES0110742,ACC205402854,205402854,5/23/2024,Web,Balance Inquiry,0:01:32,0
SES0127415,ACC205404247,205404247,5/23/2024,Web,Bill Payment,0:11:46,3
SES0112211,ACC205400387,205400387,5/23/2024,Web,Bill Payment,0:13:31,1
SES0129379,ACC205401487,205401487,5/23/2024,Android,Balance Inquiry,0:04:33,0
SES0136878,ACC205400539,205400539,5/23/2024,Web,Bill Payment,0:05:11,2
SES0118229,ACC205401829,205401829,5/23/2024,Web,Balance Inquiry,0:04:40,0
SES0106215,ACC205402794,205402794,5/23/2024,Android,Balance Inquiry,0:01:47,0
SES0127865,ACC205402570,205402570,5/23/2024,iOS,Balance Inquiry,0:05:14,0
SES0147609,ACC205402006,205402006,5/23/2024,Web,Balance Inquiry,0:10:18,0
SES0107025,ACC205400904,205400904,5/23/2024,iOS,Bill Payment,0:10:07,1
SES0110347,ACC205401642,205401642,5/23/2024,iOS,Balance Inquiry,0:06:40,0
SES0111487,ACC205401917,205401917,5/23/2024,Android,Bill Payment,0:11:45,1
SES0145213,ACC205400933,205400933,5/23/2024,iOS,Balance Inquiry,0:08:17,0
SES0128679,ACC205403797,205403797,5/23/2024,Android,Fund Transfer,0:04:10,1
SES0101493,ACC205403081,205403081,5/23/2024,Web,Bill Payment,0:13:39,1
SES0143942,ACC205404342,205404342,5/24/2024,Web,Balance Inquiry,0:12:32,0
SES0124779,ACC205402384,205402384,5/24/2024,iOS,Fund Transfer,0:07:54,1
SES0137675,ACC205402073,205402073,5/24/2024,Android,Bill Payment,0:02:28,1
SES0136495,ACC205402190,205402190,5/24/2024,Android,Bill Payment,0:07:38,1
SES0107106,ACC205400397,205400397,5/24/2024,Android,Balance Inquiry,0:08:21,0
SES0111794,ACC205403107,205403107,5/24/2024,Web,Balance Inquiry,0:09:55,0
SES0137630,ACC205400878,205400878,5/24/2024,Android,Balance Inquiry,0:09:46,0
SES0140972,ACC205400316,205400316,5/24/2024,iOS,Balance Inquiry,0:14:23,0
SES0141719,ACC205404279,205404279,5/24/2024,Android,Bill Payment,0:04:08,2
SES0145630,ACC205404233,205404233,5/24/2024,iOS,Balance Inquiry,0:02:57,0
SES0143034,ACC205401595,205401595,5/24/2024,Android,Balance Inquiry,0:13:37,0
SES0102006,ACC205401436,205401436,5/24/2024,Android,Balance Inquiry,0:13:12,0
SES0131153,ACC205402117,205402117,5/24/2024,Android,Bill Payment,0:06:18,2
SES0145546,ACC205400801,205400801,5/24/2024,Android,Balance Inquiry,0:14:55,0
SES0116225,ACC205403581,205403581,5/24/2024,Android,Bill Payment,0:11:58,2
SES0115245,ACC205403597,205403597,5/24/2024,iOS,Balance Inquiry,0:03:19,0
SES0146364,ACC205400807,205400807,5/24/2024,Android,Fund Transfer,0:03:02,1
SES0137804,ACC205400446,205400446,5/24/2024,Android,Bill Payment,0:09:04,1
SES0127184,ACC205402579,205402579,5/24/2024,Android,Balance Inquiry,0:11:48,0
SES0112636,ACC205403963,205403963,5/24/2024,Web,Bill Payment,0:11:05,1
SES0112441,ACC205402603,205402603,5/24/2024,Web,Balance Inquiry,0:07:16,0
SES0108896,ACC205401189,205401189,5/24/2024,iOS,Fund Transfer,0:00:31,1
SES0123544,ACC205402065,205402065,5/24/2024,Android,Balance Inquiry,0:12:40,0
SES0118045,ACC205403891,205403891,5/24/2024,Android,Bill Payment,0:08:07,1
SES0112287,ACC205400437,205400437,5/24/2024,Android,Bill Payment,0:07:52,2
SES0102740,ACC205401275,205401275,5/24/2024,Android,Balance Inquiry,0:14:13,0
SES0126123,ACC205403783,205403783,5/24/2024,Android,Balance Inquiry,0:07:53,0
SES0104954,ACC205404004,205404004,5/24/2024,Web,Bill Payment,0:04:51,3
SES0127811,ACC205400123,205400123,5/24/2024,iOS,Balance Inquiry,0:07:20,0
SES0104252,ACC205401680,205401680,5/24/2024,Android,Bill Payment,0:03:43,4
SES0128228,ACC205404148,205404148,5/24/2024,Android,Balance Inquiry,0:13:38,0
SES0147220,ACC205400850,205400850,5/24/2024,Android,Balance Inquiry,0:03:38,0
SES0136922,ACC205403672,205403672,5/24/2024,Android,Balance Inquiry,0:08:43,0
SES0104282,ACC205400107,205400107,5/24/2024,Web,Balance Inquiry,0:06:42,0
SES0126050,ACC205400043,205400043,5/24/2024,Android,Balance Inquiry,0:11:57,0
SES0110235,ACC205403712,205403712,5/24/2024,Android,Balance Inquiry,0:01:01,0
SES0118320,ACC205402093,205402093,5/24/2024,Android,Balance Inquiry,0:09:08,0
SES0103569,ACC205400210,205400210,5/24/2024,Web,Balance Inquiry,0:13:54,0
SES0108576,ACC205403090,205403090,5/24/2024,iOS,Fund Transfer,0:11:09,3
SES0142462,ACC205403070,205403070,5/24/2024,Android,Fund Transfer,0:05:52,2
SES0137917,ACC205404597,205404597,5/24/2024,Web,Fund Transfer,0:03:36,1
SES0135291,ACC205403984,205403984,5/24/2024,Web,Balance Inquiry,0:00:39,0
SES0107010,ACC205401105,205401105,5/25/2024,iOS,Balance Inquiry,0:08:36,0
SES0115255,ACC205404218,205404218,5/25/2024,Android,Fund Transfer,0:03:18,2
SES0116857,ACC205402849,205402849,5/25/2024,Android,Balance Inquiry,0:11:22,0
SES0140243,ACC205402833,205402833,5/25/2024,iOS,Bill Payment,0:14:41,3
SES0132370,ACC205400824,205400824,5/25/2024,iOS,Balance Inquiry,0:06:48,0
SES0134964,ACC205401717,205401717,5/25/2024,Android,Fund Transfer,0:06:16,1
SES0125790,ACC205402142,205402142,5/25/2024,Android,Balance Inquiry,0:08:26,0
SES0142621,ACC205400332,205400332,5/25/2024,Android,Balance Inquiry,0:00:58,0
SES0116680,ACC205402760,205402760,5/25/2024,Web,Fund Transfer,0:05:47,1
SES0119234,ACC205402015,205402015,5/25/2024,Android,Fund Transfer,0:04:44,3
SES0128370,ACC205402388,205402388,5/25/2024,Web,Balance Inquiry,0:11:54,0
SES0107576,ACC205404246,205404246,5/25/2024,iOS,Bill Payment,0:07:26,1
SES0125091,ACC205401743,205401743,5/25/2024,Android,Balance Inquiry,0:04:38,0
SES0128657,ACC205404702,205404702,5/25/2024,Android,Balance Inquiry,0:08:06,0
SES0149328,ACC205401587,205401587,5/25/2024,iOS,Fund Transfer,0:11:33,1
SES0104056,ACC205400570,205400570,5/25/2024,Web,Bill Payment,0:13:28,1
SES0134202,ACC205403079,205403079,5/25/2024,Android,Bill Payment,0:03:34,2
SES0143308,ACC205404702,205404702,5/25/2024,Android,Balance Inquiry,0:14:38,0
SES0102119,ACC205402369,205402369,5/25/2024,Android,Bill Payment,0:14:36,1
SES0148771,ACC205403038,205403038,5/25/2024,Web,Balance Inquiry,0:12:59,0
SES0105260,ACC205403337,205403337,5/25/2024,Web,Balance Inquiry,0:01:59,0
SES0107897,ACC205404223,205404223,5/25/2024,iOS,Balance Inquiry,0:04:30,0
SES0107798,ACC205400806,205400806,5/25/2024,Android,Balance Inquiry,0:05:33,0
SES0131151,ACC205401729,205401729,5/25/2024,Android,Fund Transfer,0:05:56,2
SES0110655,ACC205403740,205403740,5/25/2024,Android,Balance Inquiry,0:03:34,0
SES0147859,ACC205400217,205400217,5/25/2024,Android,Bill Payment,0:04:50,1
SES0110958,ACC205401504,205401504,5/25/2024,Web,Bill Payment,0:01:08,3
SES0116126,ACC205403459,205403459,5/25/2024,Android,Balance Inquiry,0:07:36,0
SES0137097,ACC205404078,205404078,5/25/2024,Android,Bill Payment,0:03:39,1
SES0132106,ACC205404062,205404062,5/25/2024,Android,Balance Inquiry,0:01:54,0
SES0100579,ACC205402631,205402631,5/25/2024,iOS,Balance Inquiry,0:01:29,0
SES0117901,ACC205403969,205403969,5/25/2024,Android,Fund Transfer,0:01:11,1
SES0137485,ACC205401681,205401681,5/25/2024,iOS,Bill Payment,0:02:04,1
